instrument_id,instrument_name,weight,risk_contribution,risk_contribution_pct
INST_01246,Strategic Technologies,1.999889441659646e-12,2.507870408501496e-17,3.945583684624802e-15
INST_01054,Premier Enterprises,1.1729643786551496e-12,2.499979170328161e-17,3.933168553251724e-15
INST_00325,Prime Group,1.1016838758148044e-12,2.4943077108264773e-17,3.924245756442927e-15
INST_00853,Global Group,8.518803865396459e-13,2.4930984527656946e-17,3.922343254280555e-15
INST_00433,Dynamic Group,1.1826578950743153e-12,2.4888335323721318e-17,3.91563333806478e-15
INST_00901,Alpha Group,5.671752096484757e-13,2.4620478002810623e-17,3.873491867293009e-15
INST_00567,Elite Manufacturing,6.920437341345929e-13,2.4527468082641988e-17,3.858858797646285e-15
INST_00573,Innovative Group,3.078889377288595e-13,2.4493609234322474e-17,3.853531850964479e-15
INST_00004,Strategic Solutions,7.115838201238503e-13,2.4434298012356866e-17,3.8442005318935505e-15
INST_00667,Elite Manufacturing,1.8924042321879482e-12,2.4195930537578894e-17,3.8066986411961304e-15
INST_00539,Prime Partners,1.6600524429297763e-12,2.4040404144682872e-17,3.782229976616857e-15
INST_00754,Innovative Group,1.699430965057301e-12,2.4005211259828807e-17,3.7766931485644834e-15
INST_01393,Strategic Group,6.656946976242819e-13,2.390566765142632e-17,3.761032146469235e-15
INST_00274,Superior Technologies,6.282206031967885e-13,2.3725735738489215e-17,3.7327238089402574e-15
INST_00310,Innovative Corp,3.7838404182738135e-13,2.36927305716743e-17,3.727531170307424e-15
INST_00061,Superior Enterprises,2.262163557026819e-12,2.3484201099362437e-17,3.694723634442414e-15
INST_01443,Elite Systems,2.0539018397459703e-13,2.3435199040379567e-17,3.687014235911276e-15
INST_00799,Strategic Corp,7.577542610604552e-13,2.3432126269963754e-17,3.686530802924543e-15
INST_00362,Superior Supply Co,8.010684101998443e-13,2.3306500588267957e-17,3.6667663590207216e-15
INST_00498,Strategic Solutions,1.482163771006897e-12,2.3225200031927437e-17,3.653975500786554e-15
INST_00237,Premier Manufacturing,1.1620498249723898e-12,2.308818262942626e-17,3.6324188196284814e-15
INST_00600,Prime Solutions,8.051070013250222e-13,2.3082841616546568e-17,3.631578528471249e-15
INST_00038,Prime Partners,6.231447218065774e-13,2.305712558256262e-17,3.627532674914528e-15
INST_00295,Alpha Manufacturing,5.138894258804072e-13,2.3036878496194886e-17,3.624347240238042e-15
INST_00646,Innovative Enterprises,2.5414446846888735e-13,2.2984253633565768e-17,3.61606787306296e-15
INST_00436,Premier Industries,9.54570611674085e-13,2.2969241321083718e-17,3.61370601516963e-15
INST_01252,Superior Manufacturing,9.89942249118664e-13,2.2868223598594588e-17,3.59781309357528e-15
INST_00186,Dynamic Systems,7.769917734553844e-13,2.2713103520104025e-17,3.5734083536503096e-15
INST_00797,Elite Industries,1.0216657022849396e-12,2.271207588238168e-17,3.573246677408298e-15
INST_00378,Dynamic Solutions,6.587221459386264e-13,2.2469139548913713e-17,3.5350259770689e-15
INST_00978,Innovative Technologies,1.2438610177928604e-12,2.2417541481277665e-17,3.526908153550874e-15
INST_00817,Superior Partners,8.3587295247281e-13,2.2380719944497663e-17,3.5211150928620323e-15
INST_00772,Alpha Corp,1.7213287649319502e-12,2.2297179683345266e-17,3.5079718662305916e-15
INST_00293,Alpha Manufacturing,5.0435197548581e-13,2.22876720490567e-17,3.5064760486396512e-15
INST_00811,Alpha Group,7.805387538467751e-13,2.2215896739567607e-17,3.4951837789466465e-15
INST_01479,Superior Industries,1.4920737335578342e-12,2.218896805674309e-17,3.490947141708906e-15
INST_00198,Premier Enterprises,8.365999530087051e-13,2.2151466449269695e-17,3.4850470868219932e-15
INST_00340,Strategic Group,1.4397023930116892e-12,2.2050847569866998e-17,3.4692169144338698e-15
INST_00468,Advanced Partners,3.743902173481828e-13,2.190463250114093e-17,3.4462131823567975e-15
INST_00760,Premier Enterprises,4.114433116969651e-13,2.1855732818684738e-17,3.4385198905252722e-15
INST_00207,Premier Partners,7.633203810987036e-13,2.1820368765587402e-17,3.432956132906455e-15
INST_00388,Prime Solutions,1.5962399280009438e-12,2.1648254686505217e-17,3.405877759956289e-15
INST_01034,Advanced Technologies,6.587224213819328e-13,2.150600090716543e-17,3.383497249825598e-15
INST_01165,Prime Partners,1.1185685831957295e-12,2.1505047208386875e-17,3.3833472062536516e-15
INST_00297,Superior Industries,5.65515731151093e-13,2.1461974399566066e-17,3.376570645106064e-15
INST_00488,Alpha Systems,1.0385601170756524e-12,2.128517806576454e-17,3.348755622137409e-15
INST_00717,Superior Enterprises,1.3485859411833083e-12,2.098301412131407e-17,3.3012167570802623e-15
INST_00823,Elite Supply Co,1.0842834167992143e-12,2.0917208464416652e-17,3.2908636812063937e-15
INST_01024,Premier Supply Co,3.668451792535321e-13,2.0869200378342183e-17,3.283310662497637e-15
INST_01112,Dynamic Partners,3.1330958206396043e-13,2.0852876549986696e-17,3.2807424663655045e-15
INST_01123,Premier Solutions,5.2945065175468e-13,2.074930547895757e-17,3.264447831416811e-15
INST_01425,Dynamic Enterprises,9.366066120236476e-13,2.068432945000007e-17,3.2542252792914156e-15
INST_00796,Dynamic Systems,1.6161092737695578e-12,2.0450841161805515e-17,3.217491021519226e-15
INST_00351,Strategic Supply Co,5.011098213286776e-13,2.028834365805892e-17,3.191925605642816e-15
INST_00902,Alpha Supply Co,7.840554079442915e-13,2.020564101688569e-17,3.1789141601318236e-15
INST_00993,Premier Systems,3.502913821920153e-13,2.0183095343301255e-17,3.175367093203961e-15
INST_00881,Prime Corp,1.2342696712494597e-12,2.014059214721382e-17,3.1686801481186602e-15
INST_00739,Dynamic Partners,7.011493253995353e-13,2.0122209566680773e-17,3.1657880525148914e-15
INST_00992,Prime Technologies,1.548008213530394e-12,1.9779700494725242e-17,3.1119017671006774e-15
INST_00894,Global Corp,6.668452967602962e-13,1.9708540031266935e-17,3.1007062299365706e-15
INST_01095,Premier Manufacturing,4.727641334327191e-13,1.9692869254141194e-17,3.098240777082902e-15
INST_00703,Dynamic Supply Co,4.439300486306164e-13,1.965875881689065e-17,3.0928742484044288e-15
INST_00335,Premier Partners,1.3599087670008455e-12,1.962628802355201e-17,3.0877656817101748e-15
INST_01322,Premier Supply Co,1.797622150377573e-12,1.9403653208449408e-17,3.052738979727469e-15
INST_01392,Premier Corp,4.681648563655384e-13,1.928268646629336e-17,3.0337075177103267e-15
INST_00150,Elite Partners,7.311083533558056e-13,1.927553202092706e-17,3.0325819227507896e-15
INST_00784,Alpha Corp,1.1561829422846909e-12,1.9095007952094438e-17,3.004180422487717e-15
INST_01379,Alpha Enterprises,9.197142165794976e-13,1.8930857301381073e-17,2.978354920217757e-15
INST_00840,Innovative Corp,3.9156024740805943e-13,1.880251960897007e-17,2.9581638009484877e-15
INST_01291,Innovative Group,5.593372092306576e-13,1.8713101423754696e-17,2.944095811968732e-15
INST_00247,Prime Industries,1.2262952131069577e-12,1.8638381383345477e-17,2.9323402534935524e-15
INST_00480,Premier Partners,1.4356293830379823e-12,1.859656593026597e-17,2.925761509676631e-15
INST_00851,Global Systems,1.0122661297228314e-12,1.843654256378429e-17,2.900585344998883e-15
INST_00726,Advanced Supply Co,2.341042034113261e-13,1.830424780205931e-17,2.879771667718991e-15
INST_00138,Innovative Technologies,9.74176387732555e-13,1.8183087181452567e-17,2.860709703182688e-15
INST_00511,Advanced Solutions,8.20372490089341e-13,1.811108493182208e-17,2.8493817294390977e-15
INST_01363,Advanced Enterprises,4.3948620787286425e-13,1.808821908666105e-17,2.8457842905404733e-15
INST_01083,Strategic Manufacturing,3.580145652841182e-13,1.8080245169387238e-17,2.844529769661267e-15
INST_00401,Dynamic Manufacturing,9.958276631638668e-13,1.8000894122073838e-17,2.8320456238865764e-15
INST_00863,Elite Manufacturing,5.578236669163924e-13,1.7963088749492736e-17,2.8260977782267096e-15
INST_01159,Prime Manufacturing,2.013678354547223e-12,1.794879661369331e-17,2.823849224328649e-15
INST_00406,Dynamic Group,6.870197661468165e-13,1.7940381613661072e-17,2.822525308757862e-15
INST_00731,Strategic Solutions,1.1475593002635259e-12,1.7880901697009805e-17,2.8131674492804934e-15
INST_01325,Global Group,3.889943343577363e-13,1.7635547939223857e-17,2.7745664202799532e-15
INST_00045,Global Technologies,4.451316705534281e-13,1.7634621119189207e-17,2.7744206054884513e-15
INST_00715,Elite Corp,9.214456624713906e-13,1.7607339719446632e-17,2.7701284759847443e-15
INST_01221,Elite Systems,9.545907880053952e-13,1.7540029351884654e-17,2.7595386669117418e-15
INST_00765,Premier Solutions,3.3077231787084624e-13,1.7496528697876543e-17,2.752694793713865e-15
INST_00664,Elite Corp,1.317258706068519e-12,1.7384665679108176e-17,2.7350956027720543e-15
INST_00661,Innovative Industries,1.4141809748622834e-12,1.736089906640427e-17,2.731356447869734e-15
INST_01330,Superior Solutions,3.4471662840425625e-13,1.7247660166256314e-17,2.713540792189359e-15
INST_01028,Alpha Corp,9.86087936199551e-13,1.7188175738796736e-17,2.7041822230353018e-15
INST_00527,Prime Partners,6.794387003078603e-13,1.7187390328918722e-17,2.704058656028413e-15
INST_00065,Dynamic Corp,1.7455151412640872e-12,1.7063544480966826e-17,2.6845742299021242e-15
INST_00770,Premier Technologies,8.480930287541883e-13,1.7057188301142666e-17,2.6835742245060827e-15
INST_00063,Premier Supply Co,6.625382509928396e-13,1.7051094723460934e-17,2.682615533793814e-15
INST_00542,Prime Solutions,1.8346420631068342e-12,1.700864145696376e-17,2.6759364440337346e-15
INST_00586,Global Systems,1.8823520040101965e-12,1.692618136383988e-17,2.6629631581350977e-15
INST_00971,Strategic Systems,9.64792919850863e-13,1.6677976863311517e-17,2.623913627329384e-15
INST_00129,Elite Manufacturing,5.086033459916643e-13,1.6673504226856805e-17,2.6232099561443365e-15
INST_01353,Superior Systems,7.082524159212583e-13,1.6490828107778026e-17,2.594469878006149e-15
INST_01285,Elite Partners,5.164717995050154e-13,1.6450849948726576e-17,2.588180192081389e-15
INST_01156,Dynamic Group,1.2101008031525167e-12,1.640773697509962e-17,2.581397311883053e-15
INST_00419,Strategic Partners,6.616049864100427e-13,1.6077896540043235e-17,2.529504158445925e-15
INST_00897,Innovative Partners,3.8128525968560796e-13,1.6025772347232702e-17,2.52130356067858e-15
INST_00024,Innovative Group,9.273414620079546e-13,1.597893461191321e-17,2.513934670975392e-15
INST_01383,Innovative Industries,4.4672424046352915e-13,1.590053638499695e-17,2.5016004305786107e-15
INST_01232,Innovative Solutions,3.398582978121338e-13,1.576605315621009e-17,2.480442446036892e-15
INST_00426,Global Industries,3.3649478507904985e-13,1.5760182666708632e-17,2.4795188533536654e-15
INST_00996,Premier Group,7.530758363569236e-13,1.5669672704577022e-17,2.4652790972374046e-15
INST_00441,Premier Partners,6.588974499152228e-13,1.5655518458378927e-17,2.4630522372418465e-15
INST_00558,Advanced Systems,6.862600864156477e-13,1.5562778809736454e-17,2.4484616888881053e-15
INST_00375,Alpha Enterprises,7.239617522401226e-13,1.5557710751717355e-17,2.4476643411876376e-15
INST_01303,Innovative Technologies,1.4618492158290672e-12,1.554822458250352e-17,2.4461719006551116e-15
INST_01074,Global Industries,1.284566057491791e-12,1.5446597824522606e-17,2.4301831606926512e-15
INST_00081,Strategic Solutions,6.5939927454022e-13,1.5396833912548294e-17,2.4223539013137237e-15
INST_01417,Innovative Supply Co,1.114440175095752e-12,1.5335695202419562e-17,2.4127350670882713e-15
INST_01358,Premier Group,1.922208008321189e-12,1.532213073369961e-17,2.410600995635033e-15
INST_00939,Strategic Manufacturing,3.4498975721326332e-12,1.5291140819777152e-17,2.4057254128160052e-15
INST_00108,Innovative Solutions,5.771019042114616e-13,1.526393885324325e-17,2.4014457803843594e-15
INST_00365,Prime Systems,4.175394245953589e-13,1.5148302579481185e-17,2.383252950581043e-15
INST_01426,Strategic Industries,6.484342870104441e-13,1.5137406375081625e-17,2.3815386719581325e-15
INST_00347,Prime Group,5.285324491625033e-13,1.4937462806147402e-17,2.350081939554487e-15
INST_00696,Prime Corp,7.952033400600359e-13,1.4791121057799018e-17,2.3270582772190854e-15
INST_00666,Global Partners,9.11455533911648e-13,1.4744280799542036e-17,2.3196889905870543e-15
INST_00008,Elite Partners,4.835602572493134e-13,1.464984038859943e-17,2.3048308646120736e-15
INST_00220,Strategic Partners,1.0387638423460171e-12,1.4593301801951755e-17,2.295935758857303e-15
INST_01145,Innovative Group,3.6913774679001445e-13,1.443502598637645e-17,2.271034532961115e-15
INST_01063,Alpha Partners,4.190912429746513e-13,1.4348961220835178e-17,2.2574941309694666e-15
INST_00623,Innovative Enterprises,1.3791466699877053e-12,1.4338584290473867e-17,2.2558615487199498e-15
INST_00369,Alpha Technologies,5.41571619735929e-13,1.4282006732755554e-17,2.2469603117225138e-15
INST_00654,Advanced Technologies,4.90084988699834e-13,1.4250112255776406e-17,2.241942415758991e-15
INST_01206,Elite Corp,3.3663227928778416e-13,1.423518446416409e-17,2.2395938553695323e-15
INST_00222,Elite Partners,3.361065091797368e-13,1.414174129643822e-17,2.2248926237281752e-15
INST_01316,Dynamic Enterprises,6.065269054311153e-13,1.3935615513940965e-17,2.1924632557016333e-15
INST_00836,Superior Partners,5.096518260003401e-13,1.3666034128390776e-17,2.150050541196942e-15
INST_00584,Strategic Corp,4.013452110109211e-13,1.363925525715738e-17,2.1458374735251443e-15
INST_00307,Alpha Systems,7.869093523183156e-13,1.3566015552722916e-17,2.1343148134266095e-15
INST_01466,Dynamic Manufacturing,3.8589490504676113e-13,1.3480488796672167e-17,2.1208590554205825e-15
INST_01128,Strategic Solutions,2.500067121778448e-13,1.345885541881892e-17,2.117455518203837e-15
INST_00515,Innovative Manufacturing,5.609337471871991e-13,1.3398194377770715e-17,2.1079118347247866e-15
INST_00643,Innovative Partners,2.6686047796309607e-13,1.321543494584064e-17,2.0791586491379177e-15
INST_01411,Superior Manufacturing,6.770164765574989e-13,1.3184555633500539e-17,2.0743004670504973e-15
INST_00520,Superior Enterprises,1.075076264765277e-12,1.3071683776691926e-17,2.056542557584056e-15
INST_01147,Alpha Industries,4.490647795384894e-13,1.304366788906132e-17,2.052134872530997e-15
INST_01340,Alpha Group,2.4604973899692463e-13,1.3036616016616096e-17,2.0510254151694203e-15
INST_01372,Strategic Partners,3.6265935203974083e-13,1.3006405644884074e-17,2.0462724762054193e-15
INST_00814,Prime Technologies,5.350132681934258e-13,1.2965145750348557e-17,2.039781137332533e-15
INST_00466,Dynamic Supply Co,6.25681407133101e-13,1.292812080264779e-17,2.033956074399575e-15
INST_01378,Strategic Partners,1.151785874074567e-12,1.2872337509849854e-17,2.0251797975556016e-15
INST_01013,Dynamic Solutions,5.599520981414052e-13,1.2777875362775842e-17,2.010318251877388e-15
INST_00636,Advanced Industries,4.004305604095727e-13,1.2760787450268931e-17,2.0076298438734095e-15
INST_01044,Strategic Manufacturing,7.163710718611523e-13,1.2666822131212286e-17,1.9928464631798276e-15
INST_00887,Global Supply Co,5.751169526064947e-13,1.2622184727557832e-17,1.9858237473733812e-15
INST_00409,Dynamic Manufacturing,1.4604485570135556e-12,1.2591955597042798e-17,1.981067857126573e-15
INST_00554,Strategic Partners,8.180128955768538e-13,1.2566769211512826e-17,1.9771053321298723e-15
INST_00425,Global Manufacturing,4.4512005132452094e-13,1.2495999927799363e-17,1.9659713385133814e-15
INST_00196,Elite Enterprises,3.415888486857479e-13,1.2477120823390072e-17,1.9630011257749114e-15
INST_00651,Prime Technologies,7.212302140055123e-13,1.2435605064238866e-17,1.9564695322202156e-15
INST_00089,Superior Technologies,8.856131767747039e-13,1.24201333550637e-17,1.954035398339619e-15
INST_01377,Innovative Manufacturing,1.4522772135309194e-12,1.231956401697405e-17,1.938213020189819e-15
INST_00133,Elite Group,1.6048564808927964e-12,1.2234373765962678e-17,1.924810203866451e-15
INST_00349,Strategic Systems,2.016672683241298e-12,1.2180008477121591e-17,1.9162570188241072e-15
INST_00949,Superior Industries,1.983169407277003e-12,1.215997577914876e-17,1.9131053134563705e-15
INST_00077,Innovative Solutions,1.453215154702021e-12,1.1969850963321397e-17,1.883193346361589e-15
INST_00533,Premier Supply Co,6.901908908954193e-13,1.1954639330227423e-17,1.880800129744469e-15
INST_00290,Global Manufacturing,6.893734105932866e-13,1.1940279724468358e-17,1.8785409609290255e-15
INST_00516,Alpha Enterprises,5.173974647412829e-13,1.1926111108867995e-17,1.876311840223386e-15
INST_00960,Premier Technologies,3.7985871562951044e-13,1.1904155567705135e-17,1.8728576176804017e-15
INST_00559,Strategic Corp,1.133223700638281e-12,1.1889524045281578e-17,1.8705556687455638e-15
INST_01360,Dynamic Solutions,9.174106330632722e-13,1.1872108119555886e-17,1.8678156550605274e-15
INST_00683,Elite Corp,3.7827559569091485e-13,1.184212501979139e-17,1.8630984723526713e-15
INST_01208,Elite Systems,8.165106736408592e-13,1.1824321235483151e-17,1.860297437632016e-15
INST_01338,Premier Supply Co,7.402231259371037e-13,1.1804941328373243e-17,1.8572484345797377e-15
INST_00645,Superior Manufacturing,6.633986556937968e-13,1.178542022028214e-17,1.854177216652011e-15
INST_00652,Dynamic Systems,7.982045631574145e-13,1.1760197298736093e-17,1.850208943515038e-15
INST_01049,Dynamic Corp,6.388371427866002e-13,1.16824626126222e-17,1.8379790967007574e-15
INST_00903,Elite Systems,1.1337404970444944e-12,1.1659863939832617e-17,1.8344236915111396e-15
INST_00979,Premier Industries,2.996395592547296e-13,1.1594726568973035e-17,1.824175755778428e-15
INST_00538,Superior Industries,1.9945572810149533e-12,1.1300496537792406e-17,1.7778851178484322e-15
INST_00660,Elite Systems,1.5847745351253994e-12,1.1258435161732862e-17,1.7712676834478818e-15
INST_01238,Prime Industries,8.37470532344407e-13,1.1228257376614527e-17,1.7665198712723648e-15
INST_01486,Premier Supply Co,8.978164167048483e-13,1.1174068712553468e-17,1.757994474262769e-15
INST_01040,Advanced Technologies,1.8858532194120715e-13,1.109420776762586e-17,1.7454301072892229e-15
INST_00014,Prime Corp,7.168705770043261e-13,1.1079873897937065e-17,1.7431749874796057e-15
INST_00605,Dynamic Group,7.891912705764352e-13,1.1047743404406199e-17,1.7381199594915337e-15
INST_00541,Global Technologies,2.1723879942424335e-13,1.1041114749721282e-17,1.7370770861561665e-15
INST_00382,Superior Systems,1.86037183288632e-13,1.1038359542019333e-17,1.7366436146929003e-15
INST_00319,Advanced Enterprises,3.893864833333517e-13,1.1037665397477917e-17,1.7365344062837219e-15
INST_01310,Advanced Technologies,9.956099149685733e-13,1.1024331720248022e-17,1.734436644806255e-15
INST_01483,Global Solutions,2.947546417683597e-13,1.0995344919761289e-17,1.7298762079239417e-15
INST_00571,Alpha Corp,4.808496793996824e-13,1.091754923665774e-17,1.7176367645720418e-15
INST_00744,Superior Supply Co,4.3527385464672225e-13,1.0828240043853546e-17,1.7035859231561253e-15
INST_00721,Superior Partners,6.667961638604756e-13,1.0800007368015082e-17,1.6991441312364185e-15
INST_00328,Alpha Supply Co,4.898308441591323e-13,1.0776356397187084e-17,1.695423170045276e-15
INST_01047,Innovative Group,3.4556262497198415e-13,1.0753139220871464e-17,1.6917704569001533e-15
INST_01356,Alpha Manufacturing,5.432047404130799e-13,1.0749577520617015e-17,1.6912101015338697e-15
INST_00854,Prime Technologies,4.1223276163910353e-13,1.0644409026466902e-17,1.6746641471157868e-15
INST_00435,Superior Partners,1.3991522255997316e-12,1.064070246783201e-17,1.6740810014625525e-15
INST_01262,Alpha Group,7.294483922962874e-13,1.055515227888427e-17,1.6606215568044661e-15
INST_00553,Alpha Solutions,8.676347042890854e-13,1.0526256652322523e-17,1.6560754641382524e-15
INST_00926,Strategic Manufacturing,7.828915317066691e-13,1.0503284366198679e-17,1.6524612790901927e-15
INST_00443,Innovative Corp,2.6124381733113987e-13,1.033441398365551e-17,1.6258932306009247e-15
INST_00391,Dynamic Manufacturing,2.871053160711701e-13,1.0298400173626573e-17,1.6202272479891577e-15
INST_00581,Superior Supply Co,2.7899315775584667e-13,1.0288450347583054e-17,1.6186618612303732e-15
INST_01097,Strategic Enterprises,6.697691278220741e-13,1.0282346688957283e-17,1.6177015845028066e-15
INST_00234,Strategic Enterprises,3.349213424231019e-13,1.0278771928181089e-17,1.617139174350066e-15
INST_00820,Prime Industries,4.368132709250032e-13,1.0263322023817657e-17,1.6147084709780448e-15
INST_00546,Innovative Technologies,2.907818337511991e-13,1.0252838347608222e-17,1.6130590946120806e-15
INST_01177,Elite Enterprises,1.9263614371087777e-13,1.0239886040192107e-17,1.611021333304876e-15
INST_00795,Elite Corp,6.404642160144764e-13,1.020165740581868e-17,1.6050068966913268e-15
INST_01264,Elite Systems,7.947912819684445e-13,1.0161579640446988e-17,1.5987015398981404e-15
INST_01395,Strategic Partners,1.484714539355389e-13,1.0140230353952413e-17,1.5953426982217193e-15
INST_00868,Alpha Corp,7.923468078968287e-13,1.011200879415006e-17,1.5909026551663303e-15
INST_01299,Alpha Solutions,5.784619776847774e-13,1.0066917785887808e-17,1.5838085746301223e-15
INST_00217,Advanced Corp,1.4610045243828386e-12,1.0036299684474626e-17,1.5789914883492476e-15
INST_01400,Innovative Industries,5.541273941425718e-13,9.943008548983151e-18,1.5643141756433163e-15
INST_01321,Dynamic Manufacturing,7.502370010790565e-13,9.872074353604721e-18,1.5531542367956646e-15
INST_01060,Innovative Industries,6.468408675532852e-13,9.86524641681016e-18,1.5520800107939962e-15
INST_00073,Prime Group,5.324046671439085e-13,9.834214016899199e-18,1.5471977437371189e-15
INST_00357,Premier Group,4.743447320701256e-13,9.833873700479481e-18,1.5471442024174121e-15
INST_00054,Prime Enterprises,2.897248367483308e-13,9.795448952303556e-18,1.541098911601156e-15
INST_00505,Superior Corp,6.81111358523195e-13,9.751467173088812e-18,1.5341793439112867e-15
INST_00518,Superior Supply Co,8.539213185019993e-13,9.712605384355045e-18,1.5280652943549978e-15
INST_00967,Elite Corp,1.7315485719322719e-12,9.66524375674057e-18,1.5206139816970758e-15
INST_00884,Innovative Manufacturing,2.8930269548231253e-13,9.512106441662457e-18,1.49652118607928e-15
INST_00630,Superior Industries,1.004940480381483e-12,9.505994338260909e-18,1.4955595807515828e-15
INST_01484,Dynamic Systems,4.094906541499022e-13,9.443641180681877e-18,1.4857496798733446e-15
INST_00617,Strategic Manufacturing,8.914036221095169e-13,9.405321570650515e-18,1.4797209302366651e-15
INST_00725,Elite Group,7.806984278314315e-13,9.389100266284963e-18,1.4771688640042518e-15
INST_01437,Innovative Solutions,1.405548955462612e-12,9.33731166561478e-18,1.469021064294939e-15
INST_00337,Prime Manufacturing,2.1311590331741728e-12,9.31915460909391e-18,1.4661644499449033e-15
INST_00622,Strategic Solutions,6.143478034334232e-13,9.26790827798404e-18,1.458101964449698e-15
INST_00160,Superior Partners,6.396595762918461e-13,9.243295896385044e-18,1.454229746373853e-15
INST_00528,Dynamic Solutions,5.135757066999148e-13,9.219774594661703e-18,1.4505291857704762e-15
INST_00392,Prime Systems,1.5579990095241183e-13,9.215901611603011e-18,1.449919856886679e-15
INST_00430,Alpha Partners,5.950595541877481e-13,9.21018975222581e-18,1.449021221172044e-15
INST_01192,Alpha Systems,8.354840553188273e-13,9.178667293306345e-18,1.44406185408552e-15
INST_01242,Global Solutions,3.319343248695216e-13,9.129035187434837e-18,1.436253331504116e-15
INST_00095,Alpha Enterprises,6.72788190799775e-13,9.052341196099436e-18,1.424187215173068e-15
INST_00798,Global Manufacturing,7.746660272180965e-13,9.042076451333563e-18,1.4225722828648525e-15
INST_00648,Elite Solutions,4.74782437949973e-13,9.030700234902413e-18,1.4207824848836114e-15
INST_01495,Strategic Corp,1.5323911679192301e-12,9.017096944488201e-18,1.418642305688802e-15
INST_00228,Dynamic Corp,3.4171234694700713e-13,8.980108655708946e-18,1.41282301023259e-15
INST_00109,Strategic Supply Co,1.3784708070536003e-12,8.974836861459237e-18,1.4119936091076416e-15
INST_00313,Alpha Supply Co,3.8174393551969124e-13,8.919494967368829e-18,1.4032867766629055e-15
INST_01007,Strategic Solutions,8.024290501920555e-13,8.898390532820018e-18,1.3999664570663766e-15
INST_00146,Global Group,1.8789295029452457e-12,8.833799847352148e-18,1.3898045302819286e-15
INST_00474,Strategic Enterprises,2.5275209753818373e-13,8.780844269743969e-18,1.381473132363104e-15
INST_00447,Superior Industries,4.807866017800827e-13,8.753881489672162e-18,1.3772311306718358e-15
INST_00621,Premier Industries,4.980562434027321e-13,8.7256826225217e-18,1.3727946578071853e-15
INST_00888,Prime Technologies,1.8515120666674758e-13,8.685686449541596e-18,1.3665021377861043e-15
INST_00157,Elite Group,1.3016051814635012e-13,8.645194289018628e-18,1.3601315850106084e-15
INST_01306,Premier Systems,3.8305690838619617e-13,8.64287549538724e-18,1.3597667737233503e-15
INST_01194,Dynamic Industries,2.1643522931989355e-13,8.63511654653076e-18,1.3585460734066918e-15
INST_00321,Strategic Manufacturing,3.7383027236486454e-13,8.499123547058667e-18,1.3371505595826383e-15
INST_00069,Dynamic Technologies,3.863538645885925e-13,8.466414226969583e-18,1.3320044659391564e-15
INST_01387,Superior Supply Co,9.197642401086228e-13,8.425008068153222e-18,1.325490115591746e-15
INST_00467,Elite Corp,2.088313880478257e-12,8.414231035226698e-18,1.3237945859846575e-15
INST_00517,Alpha Corp,3.427840838432711e-13,8.386561865184722e-18,1.3194414493347472e-15
INST_00006,Prime Systems,8.978939531749926e-13,8.375245806217624e-18,1.3176611158101968e-15
INST_00183,Superior Enterprises,2.6809528931004036e-13,8.365471069587403e-18,1.3161232755279014e-15
INST_00826,Elite Technologies,4.968430488045814e-13,8.357673969045445e-18,1.314896572880849e-15
INST_00569,Global Technologies,1.1264764695135647e-12,8.352999289488626e-18,1.3141611146479312e-15
INST_00120,Premier Corp,9.382074836602583e-14,8.324635663538069e-18,1.3096987206020527e-15
INST_00890,Strategic Partners,2.031021500934018e-13,8.304836111304126e-18,1.306583695599473e-15
INST_00361,Superior Corp,7.498110909560213e-13,8.303728337118566e-18,1.306409411643732e-15
INST_00989,Dynamic Systems,5.352933999565282e-13,8.276318398156016e-18,1.3020970593148165e-15
INST_00665,Global Group,9.457588592450996e-13,8.275754667147311e-18,1.3020083686128198e-15
INST_01344,Advanced Group,2.310919183171543e-13,8.268195884570679e-18,1.3008191600672394e-15
INST_01016,Dynamic Technologies,5.910701538959753e-13,8.261720755094837e-18,1.2998004405540973e-15
INST_00343,Advanced Group,3.227143795952013e-13,8.207403370109147e-18,1.2912547921320531e-15
INST_00612,Advanced Industries,3.0076173455231494e-13,8.183604983712416e-18,1.287510638336505e-15
INST_01296,Global Technologies,1.2222801282942506e-12,8.148823568440374e-18,1.2820385459923266e-15
INST_01162,Premier Partners,5.159663630475555e-13,8.102971226390758e-18,1.2748246862936948e-15
INST_01202,Alpha Industries,4.623261927978197e-13,8.053065600217056e-18,1.2669731312956993e-15
INST_01307,Premier Supply Co,7.543682554796595e-13,8.038122993413614e-18,1.2646222400610661e-15
INST_00418,Strategic Corp,4.5275896060212677e-13,7.959009823399373e-18,1.2521755190586978e-15
INST_01243,Premier Manufacturing,4.1315051818737563e-13,7.94186651322788e-18,1.2494783954480115e-15
INST_01412,Alpha Systems,3.9563085060185507e-13,7.918532051039393e-18,1.2458072299448706e-15
INST_00564,Alpha Corp,3.5513600690426554e-13,7.908915500468262e-18,1.2442942767672582e-15
INST_00459,Elite Partners,1.578826737512388e-12,7.896167252392711e-18,1.2422886197187947e-15
INST_00192,Premier Technologies,1.1291574623082308e-12,7.86039792308611e-18,1.2366611007830605e-15
INST_00941,Elite Solutions,6.884789911697698e-13,7.831509159602347e-18,1.232116087871543e-15
INST_01100,Prime Supply Co,4.4045589918738646e-13,7.822734238781717e-18,1.2307355466638958e-15
INST_00991,Superior Partners,3.9809993674461876e-13,7.784256758329153e-18,1.2246819595812275e-15
